,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
107,74.05,82.32,99.6,148.93,69.36463693023026,76.31051279347224,103.54208291743149,146.13593040093053,8.579427796123001
108,38.26,129.96,62.07,149.01716042120788,36.999507902731395,123.84717565079946,68.01556657595295,146.05890523474474,8.62004778180171
109,88.08,67.17,99.73,149.0502203956774,82.82081108846691,61.61176612411727,103.45965952230847,146.14786219016835,8.512543214489382
110,132.21,27.69,63.04,149.06462289892931,126.4795981212769,26.097839908035333,68.18787273439888,146.04030942458226,7.865943881040962
111,52.24,-136.14,-30.98,149.07339668767193,53.67506146329462,-136.24545814376938,-37.990010793862965,151.2847580161726,7.156170355266553
112,-138.35,-48.48,27.08,149.07836630443734,-139.8831844321032,-50.572328447158775,31.757526316371212,152.09670006008716,5.348620875887425
113,-130.15,65.58,-31.57,149.11882443206156,-131.17639200568527,67.68384975157528,-38.75491696662382,152.61157533395996,7.5566325928826785
114,-92.63,-113.57,27.92,149.19111300610368,-95.26022565977432,-114.96415370159662,32.13950864809706,152.72267429958316,5.16391370923031
115,-53.89,12.83,138.64,149.29765771772844,-54.720477452401674,11.236606947142144,138.97442438991095,149.78144952833927,1.827685392076703
116,73.12,-87.07,96.76,149.29908539572506,69.32131824974057,-83.0983134019845,103.09320153289084,149.46231316434756,8.385327610106886
117,40.16,30.66,140.49,149.2993680495668,40.198690298306666,28.647256792908408,139.23184540717477,147.7230747004185,2.3739387389576088
118,57.97,95.06,99.49,149.31572120845146,54.122110029775946,88.04664744477643,103.41745293274606,146.20733391809276,8.911692197655144
119,110.74,-12.94,99.33,149.32260411605472,103.98212181165918,-13.510380648401835,103.30801588362544,147.19836339963445,7.862497190009044
120,135.22,6.96,63.13,149.3930617532153,129.14942796201007,5.904280760820348,68.14001419638035,146.14204326236833,7.941450133844066
121,-131.04,-65.91,28.54,149.4327316888773,-132.35512996711603,-68.4636959594509,32.136790071987065,152.439927083331,4.60302386542447
122,-146.5,9.53,27.91,149.43908123379236,-147.418090111322,9.397811151766815,32.07998583873465,151.16063521276806,4.271901829320515
123,-40.81,-140.96,28.56,149.5020110232635,-42.915440656056525,-142.4928296823932,32.117131701975865,152.24142572362192,4.408586296830656
124,-44.34,30.99,139.4,149.52851132810758,-45.722891153820484,29.312986202204893,138.45677752650687,148.72832002876717,2.3694792372613467
125,56.52,-99.82,96.01,149.58764287199662,53.27062345085485,-95.30257241707943,103.03502105307439,150.1218012001019,8.961948489095677
126,-146.64,-9.4,28.15,149.6130746291914,-147.5203846633038,-10.875594361781374,32.39317142095328,151.42608757621122,4.577877191832063
127,-56.18,-6.79,138.5,149.614660043727,-56.96026765632563,-8.165821488500171,138.9831260187954,150.42427347346128,1.6538177450262759
128,125.37,47.58,-66.37,149.6210887542261,119.94251164508032,47.58504305548083,-72.99013956978429,148.25013624526213,8.560601801194883
129,15.8,-146.18,27.73,149.62347843837878,15.827595779722023,-147.36886859456268,32.006365493936684,151.632792136593,4.438634012838661
130,116.03,66.51,-67.09,149.62489465326283,111.70475463862195,66.05917490548146,-73.29954136471619,149.0455955818402,7.580857119224144
131,26.69,43.87,140.56,149.64640523580914,25.68578983163565,42.14676089384704,138.71830803995036,147.23748924300708,2.714741305342502
132,130.87,29.16,-66.47,149.65133945274263,125.48909918033729,29.83323186521626,-73.17491247399275,148.29734843277808,8.623409190064738
133,-138.78,46.96,-30.85,149.7225851366453,-139.1210390223072,48.82907409266638,-38.09258613674244,152.28258959572025,7.487643122287992
134,114.01,-70.27,-67.04,149.76820290034865,110.77333687796036,-67.16464824378853,-73.88509797094757,149.13359728433582,8.183798868939013
135,105.17,83.82,-65.91,149.7686529284416,100.93248913223428,82.39459202200817,-72.43672621715984,149.07486529244807,7.911159293802459
136,133.62,-12.63,-66.48,149.77787453425825,128.15583025388102,-11.253125555249094,-72.96148714173687,147.89837142023438,8.588516159355493
137,-93.89,98.9,62.03,149.81409479751898,-92.03347799248512,94.65454776708674,67.45573911329915,148.2562687501153,7.135067172207947
138,-120.71,-83.18,-31.08,149.85253718239142,-121.87510093347835,-84.32868573228977,-38.76285304361792,153.19081643806834,7.855136535197044
139,-76.32,-125.99,27.72,149.88869503735094,-78.96591089744302,-127.64189408646007,31.95697538723636,153.45786550627645,5.261326732121495
140,-144.31,-29.38,27.95,149.89917611514747,-145.8342749993531,-30.831454186145834,31.974165127317303,152.44855383836315,4.54136967225196
141,-77.97,-124.35,-30.66,149.9409183645345,-79.62587967346447,-124.60508635363865,-38.44564158467148,152.7899722358369,7.963869751934122
142,38.28,104.77,100.25,149.9739103977755,35.73329297140874,97.00733604589472,103.75455347445103,146.46603305880987,8.889688600233887
143,-1.86,112.28,99.44,149.9952385910966,-2.371621921585892,104.16345115339904,103.6317696987396,146.9530293584249,9.14937458940108
144,-3.28,-147.62,26.47,150.0102786478313,-3.6578663680233032,-149.12749501488418,31.308638195933725,152.42250680744132,5.0821003338317245
145,130.64,-32.29,-66.32,150.02598474930934,125.86893110124227,-30.304942164176214,-73.28610599189597,148.7690514441722,8.673533636216993
146,38.09,-108.46,96.44,150.05030256550634,36.051348824275976,-103.32823976071654,103.0589968882957,150.3249205012911,8.619871320213523
147,-144.02,28.94,-30.87,150.10743119512773,-144.48606393305704,30.574057965414653,-38.030224272911006,152.50342176353908,7.359087760206124
148,8.58,50.5,141.12,150.12901385142047,7.584986882116307,49.16569015710794,138.99118744915154,147.62570000901536,2.7022725136908776
149,-108.59,-98.84,-31.34,150.14436153249312,-110.36034772109849,-99.95409447019988,-38.71697528474039,153.84807936948258,7.66779641708093
150,74.01,112.41,-66.69,150.20334317184822,71.58518959502437,109.58843624249033,-72.90202241191564,149.8291346807336,7.240866659724674
151,135.52,-13.51,63.39,150.22144520673473,129.0598380841464,-14.277310316215342,68.03444859119539,146.59116477905346,7.993332209827925
152,34.3,-143.53,28.11,150.22490805455664,35.58104244390046,-144.4528335084966,32.31816003087304,152.24025472196638,4.494585884474342
153,125.69,-52.7,63.21,150.23571546073856,119.97653332910338,-52.30576876679679,68.08426946553593,147.5321312277796,7.5204802032407025
154,-30.27,44.31,140.33,150.24033379888374,-31.2540862448491,42.80049320235622,139.47547347002418,149.204918903677,1.9943049164725317
155,-22.42,-145.86,28.31,150.26394144970376,-23.706230352340274,-146.9489194625878,31.83038075295114,152.21413675351636,3.9029751166299684
156,124.95,-50.88,-66.39,150.36259175739158,120.10861675937618,-48.44023627377887,-73.32531206377853,148.82586367752322,8.802840004474104
157,91.71,98.38,-67.28,150.38599303126605,88.11981599693371,96.48117079676865,-73.58629623714258,149.96219951557526,7.500956322330896
158,56.14,122.8,-66.27,150.41028056619,54.32459824345899,119.23356296276114,-73.01590778511508,149.99709097443318,7.843623430756826
159,-77.8,112.41,62.73,150.41243632093725,-76.14408916698521,107.29594231709089,68.14160148091722,148.1675382975854,7.627650834908663
160,-108.53,83.09,62.81,150.4254137438219,-106.0886184350358,79.63179150761724,67.87528914898606,149.0069530499356,6.601265339718682
161,104.46,-87.94,63.37,150.53601595631525,100.18900793531571,-86.91246040464588,67.9375166328679,149.02053298419347,6.337145968662982
